Depth,Sample,Permeability,lPerm,Porosity,PRT,ROCK_INDEX,G1,PD1,G2,PD2,BV1,BV2,Mode,lMode,Reference_Set,Pc,lPc,BVOCC,lBVOCC,dBv,Microns,lMicrons
110,13,810.94499,2.90899139508695,0.2666,M_1,1,0.94,1.58,0.11,280,21.5,5.16,22.9749384082725,1.36125435579337,Rosetta,25.76,1.41094585868777,9.90744834600955,0.995961816751723,2.23724873182925,8.22981366459627,0.915390002240977
111,13,810.94499,2.90899139508695,0.2666,M_1,1,0.94,1.58,0.11,280,21.5,5.16,22.9749384082725,1.36125435579337,Rosetta,51.52,1.71197585435176,11.5583634958075,1.06289634835333,1.65091514979798,4.11490683229814,0.614360006576996
112,13,810.94499,2.90899139508695,0.2666,M_1,1,0.94,1.58,0.11,280,21.5,5.16,22.9749384082725,1.36125435579337,Rosetta,103.04,2.01300585001574,12.8121002980648,1.10762032982987,1.25373680225723,2.05745341614907,0.313330010913015
113,13,810.94499,2.90899139508695,0.2666,M_1,1,0.94,1.58,0.11,280,21.5,5.16,22.9749384082725,1.36125435579337,Rosetta,206.08,2.31403584567972,13.7916300384043,1.13961559865215,0.979529740339528,1.02872670807453,0.012300015249033
114,13,810.94499,2.90899139508695,0.2666,M_1,1,0.94,1.58,0.11,280,21.5,5.16,22.9749384082725,1.36125435579337,Rosetta,412.16,2.6150658413437,17.2562147619212,1.23694553713256,3.46458472351693,0.514363354037267,-0.288729980414948
115,13,810.94499,2.90899139508695,0.2666,M_1,1,0.94,1.58,0.11,280,21.5,5.16,22.9749384082725,1.36125435579337,Rosetta,824.32,2.91609583700768,19.2981342668072,1.28551532368147,2.04191950488594,0.257181677018634,-0.589759976078929
116,13,810.94499,2.90899139508695,0.2666,M_1,1,0.94,1.58,0.11,280,21.5,5.16,22.9749384082725,1.36125435579337,Rosetta,1648.64,3.21712583267166,20.223615544723,1.30585880064935,0.925481277915882,0.128590838509317,-0.89078997174291
117,13,810.94499,2.90899139508695,0.2666,M_1,1,0.94,1.58,0.11,280,21.5,5.16,22.9749384082725,1.36125435579337,Rosetta,3297.28,3.51815582833564,20.8576055585056,1.31926445018756,0.633990013782565,0.064295419254658,-1.19181996740689
118,13,810.94499,2.90899139508695,0.2666,M_1,1,0.94,1.58,0.11,280,21.5,5.16,22.9749384082725,1.36125435579337,Rosetta,6594.56,3.81918582399962,21.3493678366914,1.32938501991836,0.491762278185767,0.032147709627329,-1.49284996307087
119,13,810.94499,2.90899139508695,0.2666,M_1,1,0.94,1.58,0.11,280,21.5,5.16,22.9749384082725,1.36125435579337,Rosetta,13189.12,4.12021581966361,21.7521818679004,1.33750282568902,0.402814031209072,0.016073854813665,-1.79387995873485
120,13,810.94499,2.90899139508695,0.2666,M_1,1,0.94,1.58,0.11,280,21.5,5.16,22.9749384082725,1.36125435579337,Rosetta,26378.24,4.42124581532759,22.092261758315,1.34424018028396,0.340079890414604,0.008036927406832,-2.09490995439883
121,14,1896.583,3.27797185344705,0.23313,M_1,1,0.37,1.76,0.7,100,17.27,6.05,39.7263631068767,1.59907880782123,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
122,14,1896.583,3.27797185344705,0.23313,M_1,1,0.37,1.76,0.7,100,17.27,6.05,39.7263631068767,1.59907880782123,Rosetta,3.22,0.507855871695831,4.21984321690289,0.625296315582808,4.21784321690289,65.8385093167702,1.81847998923292
123,14,1896.583,3.27797185344705,0.23313,M_1,1,0.37,1.76,0.7,100,17.27,6.05,39.7263631068767,1.59907880782123,Rosetta,6.44,0.808885867359812,8.95999418020691,0.952307727574531,4.74015096330402,32.9192546583851,1.51744999356894
124,14,1896.583,3.27797185344705,0.23313,M_1,1,0.37,1.76,0.7,100,17.27,6.05,39.7263631068767,1.59907880782123,Rosetta,12.88,1.10991586302379,11.2605892471518,1.05156111698876,2.30059506694488,16.4596273291925,1.21641999790496
125,14,1896.583,3.27797185344705,0.23313,M_1,1,0.37,1.76,0.7,100,17.27,6.05,39.7263631068767,1.59907880782123,Rosetta,25.76,1.41094585868777,12.5759614282698,1.09954119667281,1.31537218111805,8.22981366459627,0.915390002240977
126,14,1896.583,3.27797185344705,0.23313,M_1,1,0.37,1.76,0.7,100,17.27,6.05,39.7263631068767,1.59907880782123,Rosetta,51.52,1.71197585435176,13.4221825054162,1.12782313975194,0.846221077146391,4.11490683229814,0.614360006576996
127,14,1896.583,3.27797185344705,0.23313,M_1,1,0.37,1.76,0.7,100,17.27,6.05,39.7263631068767,1.59907880782123,Rosetta,103.04,2.01300585001574,14.0100763477528,1.1464405019751,0.587893842336568,2.05745341614907,0.313330010913015
128,14,1896.583,3.27797185344705,0.23313,M_1,1,0.37,1.76,0.7,100,17.27,6.05,39.7263631068767,1.59907880782123,Rosetta,206.08,2.31403584567972,15.095308646815,1.1788419972689,1.0852322990622,1.02872670807453,0.012300015249033
129,14,1896.583,3.27797185344705,0.23313,M_1,1,0.37,1.76,0.7,100,17.27,6.05,39.7263631068767,1.59907880782123,Rosetta,412.16,2.6150658413437,16.714992819224,1.22310619435533,1.61968417240898,0.514363354037267,-0.288729980414948
130,14,1896.583,3.27797185344705,0.23313,M_1,1,0.37,1.76,0.7,100,17.27,6.05,39.7263631068767,1.59907880782123,Rosetta,824.32,2.91609583700768,17.8562986094993,1.25179143999121,1.14130579027534,0.257181677018634,-0.589759976078929
131,14,1896.583,3.27797185344705,0.23313,M_1,1,0.37,1.76,0.7,100,17.27,6.05,39.7263631068767,1.59907880782123,Rosetta,1648.64,3.21712583267166,18.6547211352649,1.27078876126637,0.798422525765556,0.128590838509317,-0.89078997174291
132,14,1896.583,3.27797185344705,0.23313,M_1,1,0.37,1.76,0.7,100,17.27,6.05,39.7263631068767,1.59907880782123,Rosetta,3297.28,3.51815582833564,19.2413071984348,1.28423457340773,0.586586063169939,0.064295419254658,-1.19181996740689
133,14,1896.583,3.27797185344705,0.23313,M_1,1,0.37,1.76,0.7,100,17.27,6.05,39.7263631068767,1.59907880782123,Rosetta,6594.56,3.81918582399962,19.691169848293,1.29427151824915,0.449862649858151,0.032147709627329,-1.49284996307087
134,14,1896.583,3.27797185344705,0.23313,M_1,1,0.37,1.76,0.7,100,17.27,6.05,39.7263631068767,1.59907880782123,Rosetta,13189.12,4.12021581966361,20.0479627152141,1.30207024595894,0.356792866921126,0.016073854813665,-1.79387995873485
135,14,1896.583,3.27797185344705,0.23313,M_1,1,0.37,1.76,0.7,100,17.27,6.05,39.7263631068767,1.59907880782123,Rosetta,26378.24,4.42124581532759,20.338465679825,1.30831818693878,0.290502964610944,0.008036927406832,-2.09490995439883
136,15,503.778,2.70223919792347,0.25857,M_1,1,0.72,1.9,0.06,240,21.96,3.89,24.6056218739291,1.39103434571649,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
137,15,503.778,2.70223919792347,0.25857,M_1,1,0.72,1.9,0.06,240,21.96,3.89,24.6056218739291,1.39103434571649,Rosetta,3.22,0.507855871695831,0.95094832068417,-0.02184308416831,0.94894832068417,65.8385093167702,1.81847998923292
138,15,503.778,2.70223919792347,0.25857,M_1,1,0.72,1.9,0.06,240,21.96,3.89,24.6056218739291,1.39103434571649,Rosetta,6.44,0.808885867359812,5.65290078837315,0.752271363411617,4.70195246768898,32.9192546583851,1.51744999356894
139,15,503.778,2.70223919792347,0.25857,M_1,1,0.72,1.9,0.06,240,21.96,3.89,24.6056218739291,1.39103434571649,Rosetta,12.88,1.10991586302379,9.24110410805589,0.965723862928943,3.58820331968274,16.4596273291925,1.21641999790496
140,15,503.778,2.70223919792347,0.25857,M_1,1,0.72,1.9,0.06,240,21.96,3.89,24.6056218739291,1.39103434571649,Rosetta,25.76,1.41094585868777,11.6325289982811,1.06567414384255,2.39142489022525,8.22981366459627,0.915390002240977
141,15,503.778,2.70223919792347,0.25857,M_1,1,0.72,1.9,0.06,240,21.96,3.89,24.6056218739291,1.39103434571649,Rosetta,51.52,1.71197585435176,13.2934837155834,1.12363880789478,1.6609547173023,4.11490683229814,0.614360006576996
142,15,503.778,2.70223919792347,0.25857,M_1,1,0.72,1.9,0.06,240,21.96,3.89,24.6056218739291,1.39103434571649,Rosetta,103.04,2.01300585001574,14.5037691718618,1.16148087932626,1.21028545627836,2.05745341614907,0.313330010913015
143,15,503.778,2.70223919792347,0.25857,M_1,1,0.72,1.9,0.06,240,21.96,3.89,24.6056218739291,1.39103434571649,Rosetta,206.08,2.31403584567972,15.4215833935251,1.18812896669594,0.917814221663271,1.02872670807453,0.012300015249033
144,15,503.778,2.70223919792347,0.25857,M_1,1,0.72,1.9,0.06,240,21.96,3.89,24.6056218739291,1.39103434571649,Rosetta,412.16,2.6150658413437,19.1527493459697,1.28223112504507,3.73116595244459,0.514363354037267,-0.288729980414948
145,15,503.778,2.70223919792347,0.25857,M_1,1,0.72,1.9,0.06,240,21.96,3.89,24.6056218739291,1.39103434571649,Rosetta,824.32,2.91609583700768,20.1948765403413,1.30524120249178,1.04212719437165,0.257181677018634,-0.589759976078929
146,15,503.778,2.70223919792347,0.25857,M_1,1,0.72,1.9,0.06,240,21.96,3.89,24.6056218739291,1.39103434571649,Rosetta,1648.64,3.21712583267166,20.8115262875675,1.31830393191567,0.616649747226187,0.128590838509317,-0.89078997174291
147,15,503.778,2.70223919792347,0.25857,M_1,1,0.72,1.9,0.06,240,21.96,3.89,24.6056218739291,1.39103434571649,Rosetta,3297.28,3.51815582833564,21.2764612945481,1.32789939768093,0.464935006980603,0.064295419254658,-1.19181996740689
148,15,503.778,2.70223919792347,0.25857,M_1,1,0.72,1.9,0.06,240,21.96,3.89,24.6056218739291,1.39103434571649,Rosetta,6594.56,3.81918582399962,21.6526413809262,1.33551088300758,0.376180086378092,0.032147709627329,-1.49284996307087
149,15,503.778,2.70223919792347,0.25857,M_1,1,0.72,1.9,0.06,240,21.96,3.89,24.6056218739291,1.39103434571649,Rosetta,13189.12,4.12021581966361,21.9673295013276,1.3417772643247,0.314688120401396,0.016073854813665,-1.79387995873485
150,15,503.778,2.70223919792347,0.25857,M_1,1,0.72,1.9,0.06,240,21.96,3.89,24.6056218739291,1.39103434571649,Rosetta,26378.24,4.42124581532759,22.2360168336473,1.34705699414676,0.268687332319757,0.008036927406832,-2.09490995439883
151,16,1729.4119,3.2378984430093,0.27999,M_1,1,0.43,2.1,0.76,65,22.09,5.91,31.0746225136263,1.49240586165013,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
152,16,1729.4119,3.2378984430093,0.27999,M_1,1,0.43,2.1,0.76,65,22.09,5.91,31.0746225136263,1.49240586165013,Rosetta,3.22,0.507855871695831,2.18321805352722,0.339097113956652,2.18121805352722,65.8385093167702,1.81847998923292
153,16,1729.4119,3.2378984430093,0.27999,M_1,1,0.43,2.1,0.76,65,22.09,5.91,31.0746225136263,1.49240586165013,Rosetta,6.44,0.808885867359812,9.1364488087687,0.960777425225788,6.95323075524148,32.9192546583851,1.51744999356894
154,16,1729.4119,3.2378984430093,0.27999,M_1,1,0.43,2.1,0.76,65,22.09,5.91,31.0746225136263,1.49240586165013,Rosetta,12.88,1.10991586302379,12.8029779689953,1.10731099816958,3.66652916022661,16.4596273291925,1.21641999790496
155,16,1729.4119,3.2378984430093,0.27999,M_1,1,0.43,2.1,0.76,65,22.09,5.91,31.0746225136263,1.49240586165013,Rosetta,25.76,1.41094585868777,14.8872205345562,1.17281362191724,2.08424256556086,8.22981366459627,0.915390002240977
156,16,1729.4119,3.2378984430093,0.27999,M_1,1,0.43,2.1,0.76,65,22.09,5.91,31.0746225136263,1.49240586165013,Rosetta,51.52,1.71197585435176,16.2158600721216,1.20993998814131,1.32863953756541,4.11490683229814,0.614360006576996
157,16,1729.4119,3.2378984430093,0.27999,M_1,1,0.43,2.1,0.76,65,22.09,5.91,31.0746225136263,1.49240586165013,Rosetta,103.04,2.01300585001574,17.2652974834325,1.23717406570315,1.04943741131096,2.05745341614907,0.313330010913015
158,16,1729.4119,3.2378984430093,0.27999,M_1,1,0.43,2.1,0.76,65,22.09,5.91,31.0746225136263,1.49240586165013,Rosetta,206.08,2.31403584567972,19.101705473906,1.28107214446449,1.83640799047346,1.02872670807453,0.012300015249033
159,16,1729.4119,3.2378984430093,0.27999,M_1,1,0.43,2.1,0.76,65,22.09,5.91,31.0746225136263,1.49240586165013,Rosetta,412.16,2.6150658413437,20.6077991646422,1.31403161324024,1.50609369073619,0.514363354037267,-0.288729980414948
160,16,1729.4119,3.2378984430093,0.27999,M_1,1,0.43,2.1,0.76,65,22.09,5.91,31.0746225136263,1.49240586165013,Rosetta,824.32,2.91609583700768,21.6864811956626,1.33618908999109,1.07868203102043,0.257181677018634,-0.589759976078929
161,16,1729.4119,3.2378984430093,0.27999,M_1,1,0.43,2.1,0.76,65,22.09,5.91,31.0746225136263,1.49240586165013,Rosetta,1648.64,3.21712583267166,22.4838742257054,1.35187114719398,0.797393030042788,0.128590838509317,-0.89078997174291
162,16,1729.4119,3.2378984430093,0.27999,M_1,1,0.43,2.1,0.76,65,22.09,5.91,31.0746225136263,1.49240586165013,Rosetta,3297.28,3.51815582833564,23.096737617139,1.36355064071757,0.612863391433621,0.064295419254658,-1.19181996740689
163,16,1729.4119,3.2378984430093,0.27999,M_1,1,0.43,2.1,0.76,65,22.09,5.91,31.0746225136263,1.49240586165013,Rosetta,6594.56,3.81918582399962,23.5831867467466,1.37260249003029,0.48644912960755,0.032147709627329,-1.49284996307087
164,16,1729.4119,3.2378984430093,0.27999,M_1,1,0.43,2.1,0.76,65,22.09,5.91,31.0746225136263,1.49240586165013,Rosetta,13189.12,4.12021581966361,23.9793058505515,1.37983660705147,0.39611910380496,0.016073854813665,-1.79387995873485
165,16,1729.4119,3.2378984430093,0.27999,M_1,1,0.43,2.1,0.76,65,22.09,5.91,31.0746225136263,1.49240586165013,Rosetta,26378.24,4.42124581532759,24.3085524235286,1.38575909733811,0.329246572977066,0.008036927406832,-2.09490995439883
166,17,887,2.94792361983173,0.28829,M_1,1,0.79,2.11,0.09,160,25.99,2.84,20.4430073875099,1.31054478557841,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
167,17,887,2.94792361983173,0.28829,M_1,1,0.79,2.11,0.09,160,25.99,2.84,20.4430073875099,1.31054478557841,Rosetta,3.22,0.507855871695831,0.35345742155661,-0.451662895012034,0.35145742155661,65.8385093167702,1.81847998923292
168,17,887,2.94792361983173,0.28829,M_1,1,0.79,2.11,0.09,160,25.99,2.84,20.4430073875099,1.31054478557841,Rosetta,6.44,0.808885867359812,5.09782722016177,0.707385111909646,4.74436979860516,32.9192546583851,1.51744999356894
169,17,887,2.94792361983173,0.28829,M_1,1,0.79,2.11,0.09,160,25.99,2.84,20.4430073875099,1.31054478557841,Rosetta,12.88,1.10991586302379,9.51567776186006,0.978439726701129,4.41785054169829,16.4596273291925,1.21641999790496
170,17,887,2.94792361983173,0.28829,M_1,1,0.79,2.11,0.09,160,25.99,2.84,20.4430073875099,1.31054478557841,Rosetta,25.76,1.41094585868777,12.5696894169207,1.09932454688374,3.05401165506067,8.22981366459627,0.915390002240977
171,17,887,2.94792361983173,0.28829,M_1,1,0.79,2.11,0.09,160,25.99,2.84,20.4430073875099,1.31054478557841,Rosetta,51.52,1.71197585435176,14.7151240029331,1.16776392620883,2.14543458601238,4.11490683229814,0.614360006576996
172,17,887,2.94792361983173,0.28829,M_1,1,0.79,2.11,0.09,160,25.99,2.84,20.4430073875099,1.31054478557841,Rosetta,103.04,2.01300585001574,16.285602952445,1.21180384236495,1.57047894951192,2.05745341614907,0.313330010913015
173,17,887,2.94792361983173,0.28829,M_1,1,0.79,2.11,0.09,160,25.99,2.84,20.4430073875099,1.31054478557841,Rosetta,206.08,2.31403584567972,18.7310828877245,1.27256288568109,2.44547993527947,1.02872670807453,0.012300015249033
174,17,887,2.94792361983173,0.28829,M_1,1,0.79,2.11,0.09,160,25.99,2.84,20.4430073875099,1.31054478557841,Rosetta,412.16,2.6150658413437,20.6952824899473,1.31587135888309,1.96419960222278,0.514363354037267,-0.288729980414948
175,17,887,2.94792361983173,0.28829,M_1,1,0.79,2.11,0.09,160,25.99,2.84,20.4430073875099,1.31054478557841,Rosetta,824.32,2.91609583700768,21.668493591191,1.33582871991355,0.973211101243763,0.257181677018634,-0.589759976078929
176,17,887,2.94792361983173,0.28829,M_1,1,0.79,2.11,0.09,160,25.99,2.84,20.4430073875099,1.31054478557841,Rosetta,1648.64,3.21712583267166,22.3814513675789,1.34988824575324,0.712957776387857,0.128590838509317,-0.89078997174291
177,17,887,2.94792361983173,0.28829,M_1,1,0.79,2.11,0.09,160,25.99,2.84,20.4430073875099,1.31054478557841,Rosetta,3297.28,3.51815582833564,22.9502951449785,1.36078827501539,0.568843777399653,0.064295419254658,-1.19181996740689
178,17,887,2.94792361983173,0.28829,M_1,1,0.79,2.11,0.09,160,25.99,2.84,20.4430073875099,1.31054478557841,Rosetta,6594.56,3.81918582399962,23.4211410581673,1.36960804971132,0.470845913188747,0.032147709627329,-1.49284996307087
179,17,887,2.94792361983173,0.28829,M_1,1,0.79,2.11,0.09,160,25.99,2.84,20.4430073875099,1.31054478557841,Rosetta,13189.12,4.12021581966361,23.8195347697503,1.37693327482504,0.398393711583019,0.016073854813665,-1.79387995873485
180,17,887,2.94792361983173,0.28829,M_1,1,0.79,2.11,0.09,160,25.99,2.84,20.4430073875099,1.31054478557841,Rosetta,26378.24,4.42124581532759,24.1619224920674,1.38313148683979,0.342387722317049,0.008036927406832,-2.09490995439883
181,18,203.695,2.30898036872004,0.24136,M_1,1,1.02,2.2,0.13,155,15.54,8.59,15.049901918006,1.17753366959049,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
182,18,203.695,2.30898036872004,0.24136,M_1,1,1.02,2.2,0.13,155,15.54,8.59,15.049901918006,1.17753366959049,Rosetta,3.22,0.507855871695831,0.033776847983737,-1.47138088073127,0.031776847983737,65.8385093167702,1.81847998923292
183,18,203.695,2.30898036872004,0.24136,M_1,1,1.02,2.2,0.13,155,15.54,8.59,15.049901918006,1.17753366959049,Rosetta,6.44,0.808885867359812,1.74858060860171,0.242685657842851,1.71480376061797,32.9192546583851,1.51744999356894
184,18,203.695,2.30898036872004,0.24136,M_1,1,1.02,2.2,0.13,155,15.54,8.59,15.049901918006,1.17753366959049,Rosetta,12.88,1.10991586302379,4.11878940493954,0.614769586904019,2.37020879633783,16.4596273291925,1.21641999790496
185,18,203.695,2.30898036872004,0.24136,M_1,1,1.02,2.2,0.13,155,15.54,8.59,15.049901918006,1.17753366959049,Rosetta,25.76,1.41094585868777,5.98731519877546,0.777232121931487,1.86852579383592,8.22981366459627,0.915390002240977
186,18,203.695,2.30898036872004,0.24136,M_1,1,1.02,2.2,0.13,155,15.54,8.59,15.049901918006,1.17753366959049,Rosetta,51.52,1.71197585435176,7.38380683029217,0.868280326474581,1.39649163151671,4.11490683229814,0.614360006576996
187,18,203.695,2.30898036872004,0.24136,M_1,1,1.02,2.2,0.13,155,15.54,8.59,15.049901918006,1.17753366959049,Rosetta,103.04,2.01300585001574,8.44339569839604,0.926517142891956,1.05958886810387,2.05745341614907,0.313330010913015
188,18,203.695,2.30898036872004,0.24136,M_1,1,1.02,2.2,0.13,155,15.54,8.59,15.049901918006,1.17753366959049,Rosetta,206.08,2.31403584567972,12.2720996440121,1.088918872898,3.82870394561602,1.02872670807453,0.012300015249033
189,18,203.695,2.30898036872004,0.24136,M_1,1,1.02,2.2,0.13,155,15.54,8.59,15.049901918006,1.17753366959049,Rosetta,412.16,2.6150658413437,16.2499008579447,1.21085071565465,3.9778012139326,0.514363354037267,-0.288729980414948
190,18,203.695,2.30898036872004,0.24136,M_1,1,1.02,2.2,0.13,155,15.54,8.59,15.049901918006,1.17753366959049,Rosetta,824.32,2.91609583700768,17.6401293374901,1.24650176505614,1.3902284795454,0.257181677018634,-0.589759976078929
191,18,203.695,2.30898036872004,0.24136,M_1,1,1.02,2.2,0.13,155,15.54,8.59,15.049901918006,1.17753366959049,Rosetta,1648.64,3.21712583267166,18.4699482508692,1.26646567863497,0.829818913379143,0.128590838509317,-0.89078997174291
192,18,203.695,2.30898036872004,0.24136,M_1,1,1.02,2.2,0.13,155,15.54,8.59,15.049901918006,1.17753366959049,Rosetta,3297.28,3.51815582833564,19.0628140233541,1.28018701091966,0.592865772484871,0.064295419254658,-1.19181996740689
193,18,203.695,2.30898036872004,0.24136,M_1,1,1.02,2.2,0.13,155,15.54,8.59,15.049901918006,1.17753366959049,Rosetta,6594.56,3.81918582399962,19.52262743615,1.29053826641635,0.459813412795974,0.032147709627329,-1.49284996307087
194,18,203.695,2.30898036872004,0.24136,M_1,1,1.02,2.2,0.13,155,15.54,8.59,15.049901918006,1.17753366959049,Rosetta,13189.12,4.12021581966361,19.8958920073361,1.29876341496668,0.373264571186048,0.016073854813665,-1.79387995873485
195,18,203.695,2.30898036872004,0.24136,M_1,1,1.02,2.2,0.13,155,15.54,8.59,15.049901918006,1.17753366959049,Rosetta,26378.24,4.42124581532759,20.2078115316031,1.30551928277744,0.31191952426704,0.008036927406832,-2.09490995439883
196,19,198.2947,2.29731110658294,0.22121,M_1,1,0.87,2.27,0.18,180,16.32,5.8,17.3319046585063,1.23884629134788,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
197,19,198.2947,2.29731110658294,0.22121,M_1,1,0.87,2.27,0.18,180,16.32,5.8,17.3319046585063,1.23884629134788,Rosetta,3.22,0.507855871695831,0.054193686286014,-1.26605130701999,0.052193686286014,65.8385093167702,1.81847998923292
198,19,198.2947,2.29731110658294,0.22121,M_1,1,0.87,2.27,0.18,180,16.32,5.8,17.3319046585063,1.23884629134788,Rosetta,6.44,0.808885867359812,2.39405435333815,0.379134006173511,2.33986066705213,32.9192546583851,1.51744999356894
199,19,198.2947,2.29731110658294,0.22121,M_1,1,0.87,2.27,0.18,180,16.32,5.8,17.3319046585063,1.23884629134788,Rosetta,12.88,1.10991586302379,5.15183763621826,0.711962167471786,2.75778328288011,16.4596273291925,1.21641999790496
200,19,198.2947,2.29731110658294,0.22121,M_1,1,0.87,2.27,0.18,180,16.32,5.8,17.3319046585063,1.23884629134788,Rosetta,25.76,1.41094585868777,7.15909205536684,0.854857946840353,2.00725441914858,8.22981366459627,0.915390002240977
201,19,198.2947,2.29731110658294,0.22121,M_1,1,0.87,2.27,0.18,180,16.32,5.8,17.3319046585063,1.23884629134788,Rosetta,51.52,1.71197585435176,8.59625090286949,0.934309082964297,1.43715884750265,4.11490683229814,0.614360006576996
